YEAR,MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY
2017,1,6,2017/1/7,DL,430,JFK,SFO,409,0,376,2586,0,320
2017,1,6,2017/1/7,DL,431,JFK,SFO,na,1,na,2586,0,0
2017,1,6,2017/1/7,DL,449,JFK,LAX,78,0,341,2475,0,39
2017,1,6,2017/1/7,DL,459,JFK,SFO,23,0,392,2586,0,0
2017,1,6,2017/1/7,DL,460,JFK,LAX,294,0,348,2475,0,294
2017,1,6,2017/1/7,DL,472,JFK,LAX,11,0,348,2475,0,0
2017,1,6,2017/1/7,DL,613,LAX,JFK,183,0,284,2475,0,0
2017,1,6,2017/1/7,DL,1650,LAX,JFK,46,0,319,2475,1,0
2017,1,6,2017/1/7,DL,1690,SFO,JFK,32,0,315,2586,0,0
2017,1,6,2017/1/7,DL,1776,LAX,JFK,-12,0,289,2475,0,0
2017,1,6,2017/1/7,DL,2240,SFO,JFK,148,0,266,2586,0,0
2017,1,6,2017/1/7,DL,2262,LAX,JFK,170,0,278,2475,20,0
2017,1,7,2017/1/8,DL,40,LAX,JFK,11,0,277,2475,0,0
2017,1,7,2017/1/8,DL,41,JFK,LAX,397,0,338,2475,0,214
2017,1,7,2017/1/8,DL,44,LAX,JFK,15,0,283,2475,0,0
2017,1,7,2017/1/8,DL,267,SFO,JFK,189,0,275,2586,0,23
2017,1,7,2017/1/8,DL,418,SFO,JFK,na,1,na,2586,0,0
2017,1,7,2017/1/8,DL,419,JFK,SFO,326,0,391,2586,0,272
2017,1,7,2017/1/8,DL,422,JFK,LAX,203,0,345,2475,0,203
2017,1,7,2017/1/8,DL,423,JFK,LAX,115,0,343,2475,0,115
2017,1,7,2017/1/8,DL,424,JFK,LAX,48,0,341,2475,0,48
2017,1,7,2017/1/8,DL,425,JFK,SFO,193,0,371,2586,0,174
2017,1,7,2017/1/8,DL,430,JFK,SFO,316,0,395,2586,0,296
2017,1,7,2017/1/8,DL,434,JFK,SFO,390,0,421,2586,0,321
2017,1,7,2017/1/8,DL,439,JFK,LAX,47,0,344,2475,0,34
2017,1,7,2017/1/8,DL,447,JFK,LAX,67,0,345,2475,16,23
2017,1,7,2017/1/8,DL,453,JFK,LAX,44,0,333,2475,0,38
2017,1,7,2017/1/8,DL,458,JFK,LAX,98,0,345,2475,0,92
2017,1,7,2017/1/8,DL,459,JFK,SFO,158,0,401,2586,0,124
2017,1,7,2017/1/8,DL,472,JFK,LAX,-9,0,340,2475,0,0
2017,1,7,2017/1/8,DL,488,JFK,SFO,331,0,388,2586,0,310
2017,1,7,2017/1/8,DL,613,LAX,JFK,47,0,276,2475,18,0
2017,1,7,2017/1/8,DL,844,LAX,JFK,-21,0,278,2475,0,0
2017,1,7,2017/1/8,DL,1162,LAX,JFK,13,0,289,2475,0,0
2017,1,7,2017/1/8,DL,1391,SFO,JFK,278,0,265,2586,0,278
2017,1,7,2017/1/8,DL,1583,SFO,JFK,33,0,286,2586,0,10
2017,1,7,2017/1/8,DL,1650,LAX,JFK,-23,0,285,2475,0,0
2017,1,7,2017/1/8,DL,1776,LAX,JFK,20,0,293,2475,20,0
2017,1,7,2017/1/8,DL,1777,LAX,SMF,6,0,63,373,0,0
2017,1,7,2017/1/8,DL,1777,SMF,LAX,14,0,63,373,0,0
2017,1,1,2017/1/16,DL,2240,SFO,JFK,-12,0,304,2586,0,0
2017,1,1,2017/1/16,DL,2262,LAX,JFK,355,0,278,2475,33,0
2017,1,1,2017/1/16,DL,2362,LAX,JFK,13,0,273,2475,0,0
2017,1,2,2017/1/17,DL,40,LAX,JFK,-9,0,276,2475,0,0
2017,1,2,2017/1/17,DL,41,JFK,LAX,8,0,328,2475,0,0
2017,1,2,2017/1/17,DL,44,LAX,JFK,-11,0,286,2475,0,0
2017,1,2,2017/1/17,DL,225,LAX,SMF,-20,0,66,373,0,0
2017,1,2,2017/1/17,DL,267,SFO,JFK,0,0,320,2586,0,0
2017,1,2,2017/1/17,DL,408,JFK,LAX,-3,0,317,2475,0,0
2017,1,2,2017/1/17,DL,418,SFO,JFK,7,0,320,2586,0,0
2017,1,2,2017/1/17,DL,419,JFK,SFO,-34,0,343,2586,0,0
2017,1,2,2017/1/17,DL,422,JFK,LAX,-31,0,326,2475,0,0
2017,1,2,2017/1/17,DL,423,JFK,LAX,-28,0,313,2475,0,0
2017,1,2,2017/1/17,DL,425,JFK,SFO,-48,0,341,2586,0,0
2017,1,2,2017/1/17,DL,426,JFK,LAX,-38,0,313,2475,0,0
2017,1,2,2017/1/17,DL,430,JFK,SFO,-19,0,357,2586,0,0
2017,1,2,2017/1/17,DL,434,JFK,SFO,-39,0,346,2586,0,0
2017,1,2,2017/1/17,DL,439,JFK,LAX,1,0,312,2475,0,0
2017,1,2,2017/1/17,DL,443,JFK,SFO,-47,0,343,2586,0,0
2017,1,2,2017/1/17,DL,458,JFK,LAX,-5,0,316,2475,0,0
2017,1,2,2017/1/17,DL,459,JFK,SFO,-15,0,356,2586,0,0
2017,1,2,2017/1/17,DL,472,JFK,LAX,-5,0,332,2475,0,0
2017,1,2,2017/1/17,DL,488,JFK,SFO,-25,0,338,2586,0,0
2017,1,2,2017/1/17,DL,613,LAX,JFK,6,0,278,2475,0,0
2017,1,2,2017/1/17,DL,844,LAX,JFK,-27,0,279,2475,0,0
2017,1,2,2017/1/17,DL,1162,LAX,JFK,-10,0,292,2475,0,0
2017,1,2,2017/1/17,DL,1391,SFO,JFK,7,0,316,2586,0,0
2017,1,2,2017/1/17,DL,1459,SFO,JFK,-1,0,315,2586,0,0
2017,1,2,2017/1/17,DL,1583,SFO,JFK,6,0,318,2586,0,0
2017,1,2,2017/1/17,DL,1650,LAX,JFK,-10,0,293,2475,0,0
2017,1,2,2017/1/17,DL,1777,SMF,LAX,-11,0,60,373,0,0
2017,1,2,2017/1/17,DL,2040,SFO,JFK,310,0,320,2586,299,0
2017,1,2,2017/1/17,DL,2240,SFO,JFK,116,0,315,2586,108,0
2017,1,2,2017/1/17,DL,2262,LAX,JFK,-18,0,282,2475,0,0
2017,1,2,2017/1/17,DL,2362,LAX,JFK,-9,0,291,2475,0,0
2017,1,3,2017/1/18,DL,40,LAX,JFK,11,0,294,2475,0,0
2017,1,3,2017/1/18,DL,41,JFK,LAX,4,0,325,2475,0,0
2017,1,3,2017/1/18,DL,44,LAX,JFK,-19,0,289,2475,0,0
2017,1,3,2017/1/18,DL,225,LAX,SMF,0,0,82,373,0,0
2017,1,3,2017/1/18,DL,267,SFO,JFK,31,0,303,2586,0,0
2017,1,3,2017/1/18,DL,408,JFK,LAX,12,0,317,2475,0,0
2017,1,3,2017/1/18,DL,418,SFO,JFK,7,0,314,2586,0,0
2017,1,3,2017/1/18,DL,419,JFK,SFO,213,0,345,2586,0,0
2017,1,3,2017/1/18,DL,422,JFK,LAX,-26,0,305,2475,0,0
2017,1,3,2017/1/18,DL,423,JFK,LAX,-36,0,302,2475,0,0
2017,1,3,2017/1/18,DL,425,JFK,SFO,-13,0,349,2586,0,0
2017,1,3,2017/1/18,DL,426,JFK,LAX,-42,0,330,2475,0,0
2017,1,3,2017/1/18,DL,430,JFK,SFO,186,0,351,2586,0,0
2017,1,3,2017/1/18,DL,434,JFK,SFO,6,0,376,2586,0,0
2017,1,3,2017/1/18,DL,439,JFK,LAX,6,0,298,2475,0,0
2017,1,3,2017/1/18,DL,443,JFK,SFO,-50,0,339,2586,0,0
2017,1,3,2017/1/18,DL,458,JFK,LAX,-26,0,313,2475,0,0
2017,1,3,2017/1/18,DL,459,JFK,SFO,-14,0,346,2586,0,0
2017,1,3,2017/1/18,DL,472,JFK,LAX,-20,0,304,2475,0,0
2017,1,3,2017/1/18,DL,488,JFK,SFO,0,0,337,2586,0,0
2017,1,3,2017/1/18,DL,613,LAX,JFK,-15,0,284,2475,0,0
2017,1,3,2017/1/18,DL,844,LAX,JFK,0,0,299,2475,0,0
2017,1,3,2017/1/18,DL,1162,LAX,JFK,-17,0,286,2475,0,0
2017,1,3,2017/1/18,DL,1391,SFO,JFK,25,0,301,2586,0,0
2017,1,3,2017/1/18,DL,1459,SFO,JFK,-4,0,310,2586,0,0
2017,1,3,2017/1/18,DL,1583,SFO,JFK,49,0,307,2586,0,0
2017,1,3,2017/1/18,DL,1650,LAX,JFK,-6,0,292,2475,0,0
2017,1,3,2017/1/18,DL,1777,SMF,LAX,15,0,69,373,0,11
2017,1,3,2017/1/18,DL,2040,SFO,JFK,36,0,301,2586,0,0
2017,1,3,2017/1/18,DL,2240,SFO,JFK,-9,0,296,2586,0,0
2017,1,3,2017/1/18,DL,2262,LAX,JFK,-30,0,280,2475,0,0
2017,1,3,2017/1/18,DL,2362,LAX,JFK,-12,0,291,2475,0,0
2017,1,4,2017/1/19,DL,40,LAX,JFK,-9,0,288,2475,0,0
2017,1,4,2017/1/19,DL,41,JFK,LAX,-13,0,323,2475,0,0
2017,1,4,2017/1/19,DL,44,LAX,JFK,7,0,287,2475,0,0
2017,1,4,2017/1/19,DL,225,LAX,SMF,34,0,68,373,0,0
2017,1,4,2017/1/19,DL,267,SFO,JFK,-15,0,298,2586,0,0
2017,1,4,2017/1/19,DL,408,JFK,LAX,-20,0,333,2475,0,0
2017,1,4,2017/1/19,DL,418,SFO,JFK,-24,0,297,2586,0,0
2017,1,4,2017/1/19,DL,419,JFK,SFO,8,0,353,2586,0,0
2017,1,4,2017/1/19,DL,422,JFK,LAX,-23,0,334,2475,0,0
2017,1,4,2017/1/19,DL,423,JFK,LAX,-22,0,339,2475,0,0
2017,1,4,2017/1/19,DL,424,JFK,LAX,-58,0,321,2475,0,0
2017,1,4,2017/1/19,DL,425,JFK,SFO,-21,0,337,2586,0,0
2017,1,4,2017/1/19,DL,430,JFK,SFO,-28,0,349,2586,0,0
2017,1,4,2017/1/19,DL,434,JFK,SFO,-27,0,351,2586,0,0
2017,1,4,2017/1/19,DL,439,JFK,LAX,120,0,325,2475,120,0
2017,1,4,2017/1/19,DL,443,JFK,SFO,-24,0,364,2586,0,0
2017,1,4,2017/1/19,DL,453,JFK,LAX,-15,0,328,2475,0,0
2017,1,4,2017/1/19,DL,458,JFK,LAX,-19,0,323,2475,0,0
2017,1,4,2017/1/19,DL,459,JFK,SFO,-34,0,359,2586,0,0
2017,1,4,2017/1/19,DL,472,JFK,LAX,9,0,350,2475,0,0
2017,1,4,2017/1/19,DL,488,JFK,SFO,-22,0,345,2586,0,0
2017,1,4,2017/1/19,DL,613,LAX,JFK,97,0,280,2475,5,0
2017,1,4,2017/1/19,DL,844,LAX,JFK,-26,0,285,2475,0,0
2017,1,7,2017/1/22,DL,225,LAX,SMF,148,0,61,373,2,0
2017,1,7,2017/1/22,DL,267,SFO,JFK,-26,0,266,2586,0,0
2017,1,7,2017/1/22,DL,408,JFK,LAX,53,0,359,2475,0,0
2017,1,7,2017/1/22,DL,418,SFO,JFK,-38,0,274,2586,0,0
2017,1,7,2017/1/22,DL,419,JFK,SFO,16,0,384,2586,0,0
2017,1,7,2017/1/22,DL,422,JFK,LAX,53,0,357,2475,0,0
2017,1,7,2017/1/22,DL,423,JFK,LAX,59,0,408,2475,0,0
2017,1,7,2017/1/22,DL,424,JFK,LAX,17,0,383,2475,0,0
2017,1,7,2017/1/22,DL,425,JFK,SFO,-19,0,357,2586,0,0
2017,1,7,2017/1/22,DL,430,JFK,SFO,32,0,377,2586,0,0
2017,1,7,2017/1/22,DL,434,JFK,SFO,-14,0,367,2586,0,0
2017,1,7,2017/1/22,DL,439,JFK,LAX,56,0,347,2475,0,0
2017,1,7,2017/1/22,DL,453,JFK,LAX,41,0,364,2475,0,0
2017,1,7,2017/1/22,DL,458,JFK,LAX,78,0,369,2475,0,0
2017,1,7,2017/1/22,DL,459,JFK,SFO,18,0,363,2586,0,0
2017,1,7,2017/1/22,DL,472,JFK,LAX,19,0,353,2475,0,0
2017,1,7,2017/1/22,DL,488,JFK,SFO,10,0,366,2586,0,0
2017,1,7,2017/1/22,DL,613,LAX,JFK,191,0,259,2475,0,16
2017,1,7,2017/1/22,DL,844,LAX,JFK,-7,0,281,2475,0,0
2017,1,7,2017/1/22,DL,1162,LAX,JFK,0,0,275,2475,0,0
2017,1,7,2017/1/22,DL,1391,SFO,JFK,-16,0,278,2586,0,0
2017,1,7,2017/1/22,DL,1583,SFO,JFK,-8,0,277,2586,0,0
2017,1,7,2017/1/22,DL,1650,LAX,JFK,-19,0,285,2475,0,0
2017,1,7,2017/1/22,DL,1776,LAX,JFK,19,0,271,2475,0,8
2017,1,7,2017/1/22,DL,1777,SMF,LAX,177,0,71,373,3,0
2017,1,7,2017/1/22,DL,2040,SFO,JFK,8,0,276,2586,0,0
2017,1,7,2017/1/22,DL,2240,SFO,JFK,-39,0,273,2586,0,0
2017,1,7,2017/1/22,DL,2262,LAX,JFK,89,0,296,2475,0,47
2017,1,7,2017/1/22,DL,2362,LAX,JFK,68,0,262,2475,0,32
2017,1,1,2017/1/23,DL,40,LAX,JFK,-20,0,275,2475,0,0
2017,1,1,2017/1/23,DL,41,JFK,LAX,8,0,336,2475,0,0
2017,1,1,2017/1/23,DL,44,LAX,JFK,70,0,282,2475,0,67
2017,1,1,2017/1/23,DL,225,LAX,SMF,54,0,61,373,54,0
2017,1,1,2017/1/23,DL,267,SFO,JFK,-8,0,303,2586,0,0
2017,1,1,2017/1/23,DL,408,JFK,LAX,27,0,357,2475,0,0
2017,1,1,2017/1/23,DL,418,SFO,JFK,-22,0,294,2586,0,0
2017,1,1,2017/1/23,DL,419,JFK,SFO,-8,0,353,2586,0,0
2017,1,1,2017/1/23,DL,422,JFK,LAX,51,0,365,2475,0,0
2017,1,1,2017/1/23,DL,423,JFK,LAX,-4,0,361,2475,0,0
2017,1,1,2017/1/23,DL,424,JFK,LAX,171,0,346,2475,149,0
2017,1,1,2017/1/23,DL,425,JFK,SFO,14,0,342,2586,0,0
2017,1,1,2017/1/23,DL,430,JFK,SFO,8,0,348,2586,0,0
2017,1,1,2017/1/23,DL,434,JFK,SFO,-5,0,353,2586,0,0
2017,1,1,2017/1/23,DL,439,JFK,LAX,90,0,361,2475,0,0
2017,1,1,2017/1/23,DL,443,JFK,SFO,-15,0,350,2586,0,0
2017,1,1,2017/1/23,DL,453,JFK,LAX,56,0,338,2475,11,0
2017,1,1,2017/1/23,DL,458,JFK,LAX,7,0,353,2475,0,0
2017,1,1,2017/1/23,DL,459,JFK,SFO,20,0,360,2586,0,0
2017,1,1,2017/1/23,DL,472,JFK,LAX,14,0,366,2475,0,0
2017,1,1,2017/1/23,DL,488,JFK,SFO,-27,0,340,2586,0,0
2017,1,1,2017/1/23,DL,613,LAX,JFK,82,0,288,2475,15,0
2017,1,1,2017/1/23,DL,844,LAX,JFK,-19,0,283,2475,0,0
2017,1,1,2017/1/23,DL,1162,LAX,JFK,-20,0,277,2475,0,0
2017,1,1,2017/1/23,DL,1391,SFO,JFK,-4,0,300,2586,0,0
2017,1,1,2017/1/23,DL,1459,SFO,JFK,-23,0,286,2586,0,0
2017,1,1,2017/1/23,DL,1583,SFO,JFK,16,0,293,2586,0,0
2017,1,1,2017/1/23,DL,1650,LAX,JFK,-44,0,263,2475,0,0
2017,1,1,2017/1/23,DL,1776,LAX,JFK,-21,0,285,2475,0,0
2017,1,1,2017/1/23,DL,1777,SMF,LAX,32,0,58,373,0,0
2017,1,1,2017/1/23,DL,2040,SFO,JFK,29,0,284,2586,25,0
2017,1,1,2017/1/23,DL,2240,SFO,JFK,-11,0,283,2586,0,0
2017,1,1,2017/1/23,DL,2262,LAX,JFK,47,0,257,2475,23,0
2017,1,1,2017/1/23,DL,2362,LAX,JFK,-5,0,278,2475,0,0
2017,1,2,2017/1/24,DL,40,LAX,JFK,-18,0,274,2475,0,0
2017,1,2,2017/1/24,DL,41,JFK,LAX,-17,0,334,2475,0,0
2017,1,2,2017/1/24,DL,44,LAX,JFK,123,0,267,2475,123,0
2017,1,2,2017/1/24,DL,225,LAX,SMF,-18,0,62,373,0,0
2017,1,2,2017/1/24,DL,267,SFO,JFK,-17,0,298,2586,0,0
2017,1,2,2017/1/24,DL,408,JFK,LAX,18,0,334,2475,0,13
2017,1,2,2017/1/24,DL,418,SFO,JFK,-28,0,300,2586,0,0
2017,1,2,2017/1/24,DL,419,JFK,SFO,-24,0,340,2586,0,0
2017,1,2,2017/1/24,DL,422,JFK,LAX,5,0,343,2475,0,0
2017,1,2,2017/1/24,DL,423,JFK,LAX,-40,0,331,2475,0,0
2017,1,2,2017/1/24,DL,425,JFK,SFO,53,0,335,2586,53,0
2017,1,2,2017/1/24,DL,426,JFK,LAX,-31,0,338,2475,0,0
2017,1,2,2017/1/24,DL,430,JFK,SFO,-26,0,345,2586,0,0
2017,1,2,2017/1/24,DL,434,JFK,SFO,-15,0,341,2586,0,0
2017,1,2,2017/1/24,DL,439,JFK,LAX,17,0,335,2475,0,0
2017,1,2,2017/1/24,DL,443,JFK,SFO,-40,0,349,2586,0,0
2017,1,2,2017/1/24,DL,458,JFK,LAX,11,0,343,2475,0,0
2017,1,2,2017/1/24,DL,459,JFK,SFO,-58,0,330,2586,0,0
2017,1,2,2017/1/24,DL,472,JFK,LAX,-6,0,336,2475,0,0
2017,1,2,2017/1/24,DL,488,JFK,SFO,-30,0,351,2586,0,0
2017,1,2,2017/1/24,DL,613,LAX,JFK,-16,0,269,2475,0,0
2017,1,2,2017/1/24,DL,844,LAX,JFK,-30,0,283,2475,0,0
2017,1,2,2017/1/24,DL,1162,LAX,JFK,-37,0,270,2475,0,0
2017,1,2,2017/1/24,DL,1391,SFO,JFK,-16,0,293,2586,0,0
2017,1,2,2017/1/24,DL,1459,SFO,JFK,-1,0,311,2586,0,0
2017,1,2,2017/1/24,DL,1583,SFO,JFK,-16,0,304,2586,0,0
2017,1,2,2017/1/24,DL,1650,LAX,JFK,-39,0,270,2475,0,0
2017,1,2,2017/1/24,DL,1777,SMF,LAX,-21,0,55,373,0,0
2017,1,1,2017/1/30,DL,40,LAX,JFK,-3,0,285,2475,0,0
2017,1,1,2017/1/30,DL,41,JFK,LAX,-4,0,330,2475,0,0
2017,1,1,2017/1/30,DL,44,LAX,JFK,8,0,292,2475,0,0
2017,1,1,2017/1/30,DL,225,LAX,SMF,4,0,60,373,0,0
2017,1,1,2017/1/30,DL,267,SFO,JFK,-23,0,297,2586,0,0
2017,1,1,2017/1/30,DL,408,JFK,LAX,-3,0,326,2475,0,0
2017,1,1,2017/1/30,DL,418,SFO,JFK,-26,0,292,2586,0,0
2017,1,1,2017/1/30,DL,419,JFK,SFO,-16,0,347,2586,0,0
2017,1,1,2017/1/30,DL,422,JFK,LAX,7,0,329,2475,0,0
2017,1,1,2017/1/30,DL,423,JFK,LAX,-3,0,325,2475,0,0
2017,1,1,2017/1/30,DL,424,JFK,LAX,-34,0,343,2475,0,0
2017,1,1,2017/1/30,DL,425,JFK,SFO,-21,0,355,2586,0,0
2017,1,1,2017/1/30,DL,430,JFK,SFO,-31,0,346,2586,0,0
2017,1,1,2017/1/30,DL,434,JFK,SFO,-32,0,350,2586,0,0
2017,1,1,2017/1/30,DL,439,JFK,LAX,1,0,330,2475,0,0
2017,1,1,2017/1/30,DL,443,JFK,SFO,-8,0,352,2586,0,0
2017,1,1,2017/1/30,DL,453,JFK,LAX,-51,0,323,2475,0,0
2017,1,1,2017/1/30,DL,458,JFK,LAX,10,0,327,2475,0,0
2017,1,1,2017/1/30,DL,459,JFK,SFO,-27,0,351,2586,0,0
2017,1,1,2017/1/30,DL,472,JFK,LAX,-14,0,335,2475,0,0
2017,1,1,2017/1/30,DL,488,JFK,SFO,-54,0,345,2586,0,0
2017,1,1,2017/1/30,DL,613,LAX,JFK,2,0,287,2475,0,0
2017,1,1,2017/1/30,DL,844,LAX,JFK,-20,0,297,2475,0,0
2017,1,1,2017/1/30,DL,1162,LAX,JFK,-4,0,282,2475,0,0
2017,1,1,2017/1/30,DL,1391,SFO,JFK,-28,0,289,2586,0,0
2017,1,1,2017/1/30,DL,1459,SFO,JFK,-7,0,306,2586,0,0
2017,1,1,2017/1/30,DL,1583,SFO,JFK,13,0,284,2586,0,0
2017,1,1,2017/1/30,DL,1650,LAX,JFK,-6,0,294,2475,0,0
2017,1,1,2017/1/30,DL,1776,LAX,JFK,-12,0,281,2475,0,0
2017,1,1,2017/1/30,DL,1777,SMF,LAX,-16,0,59,373,0,0
2017,1,1,2017/1/30,DL,2040,SFO,JFK,-35,0,289,2586,0,0
2017,1,1,2017/1/30,DL,2240,SFO,JFK,-8,0,289,2586,0,0
2017,1,1,2017/1/30,DL,2262,LAX,JFK,-11,0,280,2475,0,0
2017,1,1,2017/1/30,DL,2362,LAX,JFK,-4,0,289,2475,0,0
2017,1,2,2017/1/31,DL,40,LAX,JFK,2,0,293,2475,0,0
2017,1,2,2017/1/31,DL,41,JFK,LAX,10,0,344,2475,0,0
2017,1,2,2017/1/31,DL,44,LAX,JFK,-18,0,284,2475,0,0
2017,1,2,2017/1/31,DL,225,LAX,SMF,12,0,58,373,0,0
2017,1,2,2017/1/31,DL,267,SFO,JFK,-47,0,275,2586,0,0
2017,1,2,2017/1/31,DL,408,JFK,LAX,22,0,336,2475,0,0
2017,1,2,2017/1/31,DL,418,SFO,JFK,-11,0,311,2586,0,0
2017,1,2,2017/1/31,DL,419,JFK,SFO,24,0,375,2586,0,0
2017,1,2,2017/1/31,DL,422,JFK,LAX,-5,0,333,2475,0,0
2017,1,2,2017/1/31,DL,423,JFK,LAX,-5,0,331,2475,0,0
2017,1,2,2017/1/31,DL,425,JFK,SFO,1,0,368,2586,0,0
2017,1,2,2017/1/31,DL,426,JFK,LAX,-30,0,338,2475,0,0
2017,1,2,2017/1/31,DL,430,JFK,SFO,17,0,371,2586,0,0
2017,1,2,2017/1/31,DL,434,JFK,SFO,-21,0,370,2586,0,0
2017,1,2,2017/1/31,DL,439,JFK,LAX,3,0,343,2475,0,0
2017,1,2,2017/1/31,DL,443,JFK,SFO,-35,0,354,2586,0,0
2017,1,2,2017/1/31,DL,458,JFK,LAX,12,0,339,2475,0,0
2017,1,2,2017/1/31,DL,459,JFK,SFO,-38,0,355,2586,0,0
2017,1,2,2017/1/31,DL,472,JFK,LAX,-6,0,334,2475,0,0
2017,1,2,2017/1/31,DL,488,JFK,SFO,1,0,373,2586,0,0
2017,1,2,2017/1/31,DL,613,LAX,JFK,-13,0,279,2475,0,0
2017,1,2,2017/1/31,DL,844,LAX,JFK,28,0,318,2475,12,0
2017,1,2,2017/1/31,DL,1162,LAX,JFK,5,0,287,2475,0,0
2017,1,2,2017/1/31,DL,1391,SFO,JFK,-20,0,297,2586,0,0
2017,1,2,2017/1/31,DL,1459,SFO,JFK,-10,0,300,2586,0,0
2017,1,2,2017/1/31,DL,1583,SFO,JFK,-21,0,280,2586,0,0
2017,1,2,2017/1/31,DL,1650,LAX,JFK,-17,0,292,2475,0,0
2017,1,2,2017/1/31,DL,1777,SMF,LAX,-10,0,60,373,0,0
2017,1,2,2017/1/31,DL,2040,SFO,JFK,7,0,293,2586,0,0
2017,1,2,2017/1/31,DL,2240,SFO,JFK,-39,0,264,2586,0,0
2017,1,2,2017/1/31,DL,2262,LAX,JFK,-25,0,284,2475,0,0
2017,1,2,2017/1/31,DL,2362,LAX,JFK,-17,0,284,2475,0,0
2017,1,6,2017/1/28,OO,3542,SMF,LAX,-7,0,64,373,0,0
2017,1,6,2017/1/28,OO,3544,LAX,SMF,-11,0,61,373,0,0
2017,1,6,2017/1/28,OO,3544,SMF,LAX,-6,0,57,373,0,0
2017,1,6,2017/1/28,OO,4671,LAX,SMF,-9,0,63,373,0,0
2017,1,6,2017/1/28,OO,4901,SFO,LAX,-4,0,54,337,0,0
2017,1,6,2017/1/28,OO,4904,LAX,SFO,-2,0,52,337,0,0
2017,1,6,2017/1/28,OO,4906,LAX,SFO,-4,0,55,337,0,0
2017,1,6,2017/1/28,OO,4907,SFO,LAX,-25,0,54,337,0,0
2017,1,6,2017/1/28,OO,4908,LAX,SFO,-11,0,54,337,0,0
2017,1,6,2017/1/28,OO,4911,SFO,LAX,-6,0,57,337,0,0
2017,1,6,2017/1/28,OO,4914,LAX,SFO,-7,0,53,337,0,0
2017,1,6,2017/1/28,OO,4915,SFO,LAX,-15,0,62,337,0,0
2017,1,6,2017/1/28,OO,4920,LAX,SFO,-3,0,56,337,0,0
2017,1,6,2017/1/28,OO,4921,SFO,LAX,-5,0,58,337,0,0
2017,1,6,2017/1/28,OO,4926,LAX,SFO,4,0,53,337,0,0
2017,1,6,2017/1/28,OO,4927,SFO,LAX,-26,0,55,337,0,0
2017,1,6,2017/1/28,OO,5026,SMF,SFO,41,0,28,86,0,0
2017,1,6,2017/1/28,OO,5041,SFO,SMF,0,0,26,86,0,0
2017,1,6,2017/1/28,OO,5085,SMF,SFO,-16,0,29,86,0,0
2017,1,6,2017/1/28,OO,5093,SFO,SMF,-14,0,19,86,0,0
2017,1,6,2017/1/28,OO,5094,SFO,SMF,63,0,18,86,63,0
2017,1,6,2017/1/28,OO,5096,SFO,SMF,-16,0,20,86,0,0
2017,1,6,2017/1/28,OO,5097,SMF,SFO,-5,0,27,86,0,0
2017,1,6,2017/1/28,OO,5150,SFO,SMF,23,0,18,86,23,0
2017,1,6,2017/1/28,OO,5153,SMF,SFO,-22,0,28,86,0,0
2017,1,6,2017/1/28,OO,5154,SMF,SFO,-20,0,29,86,0,0
2017,1,6,2017/1/28,OO,5196,SFO,LAX,-6,0,55,337,0,0
2017,1,6,2017/1/28,OO,5340,SFO,LAX,-4,0,57,337,0,0
2017,1,6,2017/1/28,OO,5363,LAX,SFO,-26,0,54,337,0,0
2017,1,6,2017/1/28,OO,5385,LAX,SFO,-25,0,53,337,0,0
2017,1,6,2017/1/28,OO,5445,SFO,LAX,-12,0,55,337,0,0
2017,1,6,2017/1/28,OO,5513,SMF,LAX,-18,0,60,373,0,0
2017,1,6,2017/1/28,OO,5635,LAX,SMF,-14,0,63,373,0,0
2017,1,7,2017/1/29,OO,3018,LAX,SMF,-19,0,59,373,0,0
2017,1,7,2017/1/29,OO,3018,SMF,LAX,-10,0,69,373,0,0
2017,1,7,2017/1/29,OO,3542,SMF,LAX,-10,0,62,373,0,0
2017,1,7,2017/1/29,OO,4671,LAX,SMF,-3,0,59,373,0,0
2017,1,7,2017/1/29,OO,4902,LAX,SFO,-28,0,52,337,0,0
2017,1,7,2017/1/29,OO,4903,SFO,LAX,5,0,59,337,0,0
2017,1,7,2017/1/29,OO,4904,LAX,SFO,0,0,55,337,0,0
2017,1,7,2017/1/29,OO,4905,SFO,LAX,5,0,55,337,0,0
2017,1,7,2017/1/29,OO,4906,LAX,SFO,-1,0,55,337,0,0
2017,1,7,2017/1/29,OO,4907,SFO,LAX,-3,0,56,337,0,0
2017,1,7,2017/1/29,OO,4908,LAX,SFO,41,0,56,337,7,0
2017,1,7,2017/1/29,OO,4909,SFO,LAX,-16,0,58,337,0,0
2017,1,7,2017/1/29,OO,4911,SFO,LAX,2,0,57,337,0,0
2017,1,7,2017/1/29,OO,4912,LAX,SFO,-21,0,53,337,0,0
2017,1,7,2017/1/29,OO,4913,SFO,LAX,5,0,63,337,0,0
2017,1,7,2017/1/29,OO,4914,LAX,SFO,-8,0,51,337,0,0
2017,1,7,2017/1/29,OO,4915,SFO,LAX,-10,0,59,337,0,0
2017,1,7,2017/1/29,OO,4916,LAX,SFO,9,0,53,337,0,0
2017,1,7,2017/1/29,OO,4918,LAX,SFO,115,0,55,337,102,0
2017,1,7,2017/1/29,OO,4919,SFO,LAX,139,0,57,337,130,0
